age,allergy_peanut,allergy_cashew,login_30d,view_cashew_30d,view_peanut_30d,click_rec_cashew_30d,click_rec_peanut_30d,purchase_cashew_90d,purchase_peanut_90d,days_since_last_purchase,days_since_last_active,label_confidence,gender_female,gender_male,activity_high,activity_low,activity_moderate,goal_energy,goal_healthy,goal_snack,source_general,source_history,source_questionnaire
31,0,0,2,4,12,0,0,0,0,43,2,0.794,True,False,False,True,False,False,False,True,False,False,True
38,0,0,5,8,5,2,2,0,1,45,0,0.919,True,False,False,False,True,False,True,False,True,False,False
43,1,0,7,6,6,0,3,0,0,49,6,0.85,False,True,True,False,False,False,True,False,False,True,False
36,0,0,5,7,10,3,2,1,1,29,4,0.95,True,False,True,False,False,True,False,False,False,False,True
27,0,0,0,7,6,1,1,0,2,29,13,0.586,True,False,False,True,False,False,True,False,False,True,False
28,0,0,8,12,12,5,3,1,3,65,11,0.832,True,False,True,False,False,True,False,False,True,False,False
35,0,0,6,7,9,5,1,1,2,32,0,0.741,True,False,False,False,True,False,False,True,False,False,True
19,0,0,9,9,4,4,0,2,0,43,13,0.795,True,False,True,False,False,False,False,True,False,True,False
26,0,0,4,10,9,2,3,0,0,3,10,0.709,False,True,False,True,False,True,False,False,False,False,True
40,0,0,2,3,4,2,2,1,1,8,4,0.752,True,False,False,True,False,True,False,False,True,False,False
26,1,0,5,5,5,0,3,2,0,3,12,0.85,False,True,False,False,True,True,False,False,False,False,True
34,1,0,7,8,7,3,3,0,0,22,5,0.85,True,False,True,False,False,False,True,False,False,False,True
21,0,0,2,8,0,5,0,2,0,44,8,0.776,False,True,False,False,True,False,False,True,False,False,True
21,0,0,6,4,17,0,2,0,0,13,13,0.797,False,True,False,False,True,True,False,False,True,False,False
25,0,0,5,8,5,4,4,0,1,63,6,0.718,True,False,True,False,False,False,True,False,False,False,True
41,0,0,6,10,4,1,0,0,0,32,19,0.684,False,True,False,False,True,False,True,False,False,False,True
36,0,0,5,10,8,4,0,0,3,15,4,0.806,True,False,False,True,False,True,False,False,False,False,True
22,0,0,8,2,13,4,0,2,0,29,7,0.744,False,True,False,False,True,True,False,False,False,True,False
22,0,0,2,0,0,2,0,0,0,71,0,0.573,True,False,False,True,False,False,False,True,False,True,False
26,0,0,4,5,4,1,4,1,0,37,19,0.55,False,True,False,True,False,False,False,True,False,False,True
42,0,0,7,7,7,2,0,0,0,19,0,0.681,True,False,False,False,True,False,True,False,False,False,True
17,0,0,4,10,11,3,6,0,0,22,9,0.63,True,False,False,False,True,True,False,False,False,False,True
34,0,0,1,2,9,3,0,2,0,34,0,0.665,True,False,False,False,True,False,False,True,True,False,False
23,0,0,4,8,2,5,2,2,0,74,18,0.708,True,False,True,False,False,False,False,True,True,False,False
36,0,0,9,9,6,0,3,1,5,33,8,0.697,True,False,True,False,False,False,True,False,True,False,False
27,1,0,0,5,6,0,1,0,2,14,7,0.85,True,False,False,True,False,True,False,False,False,False,True
28,1,0,11,10,16,3,1,0,2,52,5,0.85,True,False,True,False,False,True,False,False,False,False,True
32,0,0,0,9,5,5,0,1,1,5,8,0.733,True,False,False,True,False,True,False,False,False,True,False
34,0,0,6,5,8,0,4,0,2,0,0,0.655,True,False,True,False,False,False,True,False,False,True,False
38,0,0,5,7,7,0,2,1,0,25,0,0.801,False,True,False,False,True,False,False,True,True,False,False
40,0,0,2,8,10,0,4,1,0,0,5,0.791,True,False,False,False,True,False,False,True,False,False,True
38,1,0,6,7,6,1,1,1,0,50,0,0.85,True,False,False,False,True,False,False,True,False,False,True
40,0,0,8,8,7,0,2,0,0,37,5,0.701,False,True,True,False,False,False,True,False,False,True,False
25,0,0,6,10,11,4,5,0,1,0,20,0.948,True,False,True,False,False,True,False,False,False,False,True
39,0,0,8,10,5,3,3,0,1,41,18,0.574,True,False,True,False,False,False,True,False,False,False,True
18,0,0,2,1,8,0,0,0,0,40,9,0.866,True,False,False,True,False,True,False,False,False,False,True
43,0,0,5,7,11,6,0,3,0,34,14,0.66,False,True,True,False,False,True,False,False,True,False,False
27,0,0,5,5,12,4,4,2,1,17,0,0.711,False,True,False,False,True,True,False,False,False,True,False
32,0,0,1,3,11,0,4,1,1,49,7,0.741,False,True,False,True,False,True,False,False,False,False,True
43,0,0,4,10,8,1,0,0,0,11,9,0.742,False,True,False,False,True,False,False,True,False,True,False
30,1,0,0,5,7,1,6,0,0,37,9,0.85,False,True,False,True,False,False,False,True,False,True,False
35,0,0,4,7,3,4,1,0,3,35,0,0.701,True,False,False,False,True,True,False,False,False,False,True
26,0,0,7,4,14,0,2,0,0,31,5,0.706,True,False,False,False,True,True,False,False,False,False,True
40,0,0,3,6,13,0,0,0,0,21,0,0.555,True,False,False,True,False,False,True,False,False,False,True
19,0,0,1,8,5,2,1,1,0,28,11,0.843,False,True,False,True,False,False,True,False,True,False,False
30,0,0,6,4,10,1,4,0,1,40,12,0.6,False,True,False,False,True,True,False,False,False,False,True
32,0,0,0,9,4,2,0,0,0,23,0,0.69,False,True,False,True,False,False,True,False,False,True,False
44,0,0,7,0,6,1,0,0,1,12,12,0.75,False,True,False,False,True,False,False,True,False,False,True
20,1,0,0,4,6,0,1,0,1,42,0,0.85,True,False,False,True,False,False,False,True,False,False,True
45,0,0,5,6,7,4,2,0,3,18,0,0.611,True,False,False,True,False,True,False,False,True,False,False
35,1,0,7,9,15,4,6,0,3,38,2,0.85,True,False,True,False,False,True,False,False,False,False,True
28,0,0,8,6,0,0,0,0,0,70,11,0.717,True,False,True,False,False,False,True,False,False,False,True
24,0,0,11,12,5,3,1,0,0,44,18,0.72,False,True,True,False,False,False,False,True,False,False,True
33,0,0,7,1,7,4,3,2,1,36,15,0.696,False,True,False,False,True,False,True,False,False,False,True
25,0,0,8,8,6,4,4,1,1,64,11,0.612,False,True,False,False,True,False,True,False,False,True,False
45,0,0,5,6,12,0,2,0,2,62,9,0.64,False,True,False,False,True,False,True,False,True,False,False
25,1,0,2,7,5,3,0,0,0,35,14,0.85,True,False,False,True,False,False,False,True,False,True,False
43,0,0,10,10,2,3,0,0,0,29,5,0.709,True,False,True,False,False,False,False,True,False,True,False
30,0,0,9,11,2,5,1,0,0,38,9,0.78,True,False,True,False,False,False,False,True,False,False,True
35,0,0,5,7,7,0,4,0,0,34,9,0.726,True,False,False,False,True,False,True,False,False,False,True
42,0,0,3,1,3,0,1,2,0,8,3,0.613,False,True,False,True,False,False,False,True,False,False,True
40,0,0,7,1,2,0,2,0,1,31,7,0.578,False,True,False,False,True,False,True,False,False,True,False
27,0,0,2,6,9,1,1,0,0,40,6,0.805,False,True,False,True,False,False,False,True,False,False,True
24,0,0,1,5,0,0,0,1,0,51,10,0.688,True,False,False,True,False,False,False,True,False,True,False
27,0,0,5,5,2,1,3,0,3,24,0,0.668,False,True,False,False,True,False,True,False,True,False,False
36,0,0,6,9,12,3,3,0,0,28,4,0.612,True,False,True,False,False,False,False,True,False,False,True
27,0,0,6,9,4,4,1,2,2,18,7,0.674,True,False,False,False,True,False,False,True,False,False,True
36,0,0,2,9,5,3,1,0,0,38,2,0.721,False,True,False,False,True,True,False,False,False,False,True
30,0,1,10,3,10,3,2,0,0,35,12,0.85,True,False,False,False,True,True,False,False,False,False,True
27,0,1,6,3,1,2,0,0,1,43,5,0.85,True,False,True,False,False,False,False,True,False,True,False
38,0,0,5,1,7,0,4,0,0,1,4,0.677,False,True,False,False,True,False,False,True,False,False,True
18,0,0,2,10,12,5,2,1,0,34,9,0.778,True,False,False,False,True,True,False,False,False,False,True
28,0,0,7,3,7,0,3,0,1,24,1,0.7,True,False,False,False,True,False,True,False,False,True,False
31,0,0,2,7,9,0,5,0,1,59,0,0.709,True,False,False,True,False,False,False,True,False,True,False
22,0,0,2,7,6,1,2,0,1,0,9,0.633,True,False,False,True,False,True,False,False,False,False,True
38,1,0,3,9,10,3,6,1,0,19,8,0.85,False,True,False,True,False,True,False,False,False,False,True
22,0,0,5,11,10,7,2,0,0,25,11,0.75,True,False,False,False,True,False,True,False,False,False,True
22,0,0,6,4,11,1,4,1,3,27,7,0.697,True,False,False,False,True,False,True,False,False,False,True
20,0,0,1,6,8,4,2,0,3,0,7,0.736,False,True,False,True,False,True,False,False,True,False,False
34,0,0,6,7,7,2,4,1,4,18,11,0.803,False,True,False,True,False,False,False,True,True,False,False
45,0,0,5,9,6,4,0,0,1,2,14,0.766,True,False,False,False,True,False,True,False,False,False,True
23,0,0,5,8,5,4,1,0,0,31,13,0.864,False,True,True,False,False,True,False,False,False,False,True
43,0,0,3,6,6,4,2,0,2,52,10,0.95,True,False,False,True,False,True,False,False,False,True,False
21,0,0,4,4,9,2,4,2,0,31,3,0.618,True,False,False,False,True,True,False,False,False,False,True
24,0,0,6,3,1,3,2,0,0,24,0,0.717,True,False,False,False,True,False,False,True,False,True,False
39,0,0,4,8,10,2,1,1,1,55,8,0.784,True,False,True,False,False,True,False,False,False,True,False
41,0,0,4,9,0,4,1,0,0,35,3,0.745,False,True,False,True,False,False,True,False,False,False,True
30,0,0,5,5,5,2,2,0,1,44,3,0.693,True,False,False,False,True,False,True,False,False,True,False
42,0,0,7,3,7,1,4,0,1,23,7,0.715,False,True,False,False,True,True,False,False,False,True,False
21,0,0,5,7,5,6,5,0,0,48,10,0.78,False,True,True,False,False,False,True,False,True,False,False
23,0,0,5,4,12,4,3,2,4,57,5,0.772,False,True,False,False,True,False,True,False,False,False,True
22,0,0,5,10,14,3,4,2,3,33,10,0.811,True,False,True,False,False,True,False,False,True,False,False
45,0,0,6,5,11,0,4,2,2,42,6,0.734,False,True,True,False,False,False,False,True,False,False,True
35,0,0,2,3,1,1,3,2,0,70,4,0.626,True,False,False,True,False,False,False,True,False,False,True
27,0,0,9,11,7,2,0,1,0,42,18,0.701,True,False,False,False,True,False,False,True,False,True,False
31,0,0,8,10,9,3,1,0,2,60,0,0.761,True,False,True,False,False,True,False,False,False,False,True
31,0,0,6,5,7,1,1,0,1,7,2,0.89,True,False,False,False,True,True,False,False,False,True,False
41,0,0,4,7,12,0,3,0,1,66,12,0.806,False,True,False,True,False,False,True,False,False,False,True
44,0,0,5,9,5,5,2,2,1,43,0,0.808,False,True,False,True,False,False,False,True,False,False,True
27,0,0,0,3,5,4,4,0,3,58,0,0.716,False,True,False,True,False,True,False,False,False,False,True
31,1,0,0,9,1,2,0,2,0,29,12,0.85,True,False,False,True,False,False,True,False,True,False,False
38,0,0,2,4,4,1,0,0,0,24,13,0.576,False,True,False,True,False,False,False,True,False,False,True
37,0,0,6,7,9,4,5,1,1,28,11,0.711,False,True,False,False,True,False,False,True,False,False,True
22,0,0,1,6,12,0,0,1,0,63,16,0.634,False,True,False,True,False,True,False,False,False,True,False
34,0,0,4,6,6,0,2,2,0,50,8,0.744,False,True,False,False,True,False,True,False,False,False,True
45,0,0,9,12,8,2,2,0,0,34,5,0.717,False,True,True,False,False,False,True,False,False,False,True
41,0,0,5,5,6,0,1,2,0,22,5,0.838,False,True,False,False,True,False,True,False,True,False,False
41,0,0,10,1,6,0,0,0,1,23,7,0.681,False,True,False,False,True,False,False,True,False,True,False
37,0,0,1,6,5,1,0,0,0,0,0,0.657,True,False,False,True,False,True,False,False,False,True,False
31,0,0,0,4,9,1,7,0,2,49,7,0.756,False,True,False,True,False,True,False,False,True,False,False
34,0,0,1,6,10,0,4,0,1,31,3,0.671,True,False,False,True,False,True,False,False,True,False,False
28,0,0,3,1,7,3,2,1,0,38,5,0.771,False,True,False,True,False,True,False,False,False,False,True
24,0,0,2,2,7,3,0,1,0,31,4,0.642,False,True,False,True,False,True,False,False,True,False,False
32,0,0,2,4,6,4,1,2,0,14,8,0.832,False,True,False,True,False,True,False,False,False,False,True
31,0,0,2,12,3,0,0,0,0,19,4,0.608,True,False,False,False,True,False,False,True,False,False,True
38,0,0,1,11,10,2,2,0,1,34,0,0.801,False,True,False,False,True,False,True,False,False,True,False
22,1,0,4,7,9,5,3,0,1,27,0,0.85,False,True,False,True,False,True,False,False,True,False,False
44,0,0,1,7,14,3,8,0,4,35,5,0.853,True,False,False,True,False,True,False,False,False,True,False
42,0,0,6,8,7,4,0,0,0,38,0,0.676,False,True,False,False,True,False,True,False,False,False,True
26,0,0,5,3,9,0,3,0,2,56,1,0.924,False,True,False,True,False,True,False,False,False,True,False
18,0,0,4,4,8,5,4,3,2,11,1,0.716,True,False,False,False,True,True,False,False,False,True,False
22,1,0,0,7,8,2,1,0,2,43,8,0.85,False,True,False,False,True,False,False,True,False,False,True
34,0,0,6,4,3,1,0,1,0,26,7,0.692,False,True,True,False,False,False,False,True,False,False,True
19,0,0,7,6,2,0,0,1,1,40,11,0.819,True,False,True,False,False,False,False,True,False,False,True
35,0,0,3,2,6,1,1,1,1,7,7,0.708,False,True,False,True,False,False,False,True,False,False,True
44,0,0,0,7,4,3,3,0,0,57,7,0.623,True,False,False,True,False,True,False,False,False,False,True
24,0,0,11,5,4,0,2,0,0,35,6,0.658,True,False,True,False,False,False,True,False,False,True,False
32,0,0,7,7,4,0,2,1,0,51,5,0.614,False,True,True,False,False,False,False,True,False,False,True
40,0,0,2,9,13,2,3,0,0,19,12,0.901,False,True,True,False,False,True,False,False,False,True,False
20,0,0,8,8,10,0,1,0,0,60,1,0.63,False,True,False,False,True,False,True,False,False,True,False
21,0,0,2,7,7,3,2,0,1,28,7,0.701,True,False,False,True,False,False,True,False,False,True,False
21,0,0,5,5,13,3,5,0,0,32,11,0.67,True,False,False,False,True,True,False,False,False,False,True
41,0,0,10,8,8,2,1,2,2,49,1,0.799,True,False,False,False,True,False,True,False,False,False,True
34,0,0,3,5,5,1,0,0,0,65,9,0.667,False,True,False,True,False,True,False,False,False,False,True
32,0,0,5,1,9,0,2,0,1,19,18,0.674,True,False,False,False,True,True,False,False,False,False,True
31,0,1,7,4,7,0,1,1,0,29,11,0.85,True,False,True,False,False,False,True,False,False,True,False
41,0,0,7,12,4,7,0,0,0,49,5,0.903,False,True,True,False,False,True,False,False,False,False,True
35,0,0,0,8,7,0,2,2,2,22,12,0.658,False,True,False,True,False,False,False,True,False,False,True
41,1,0,9,7,6,0,0,0,1,29,3,0.85,False,True,True,False,False,False,True,False,False,True,False
31,0,0,8,5,7,0,2,1,2,20,3,0.685,True,False,True,False,False,False,True,False,False,False,True
18,0,0,2,6,5,1,4,1,1,37,12,0.744,True,False,False,False,True,False,False,True,True,False,False
21,0,0,5,9,3,0,1,1,1,49,2,0.645,False,True,False,False,True,False,False,True,False,False,True
40,0,0,10,6,8,1,1,0,2,48,0,0.798,False,True,True,False,False,False,False,True,False,True,False
39,0,0,5,3,14,4,6,0,0,16,1,0.95,False,True,True,False,False,True,False,False,False,False,True
24,0,0,5,4,16,4,2,0,1,32,10,0.738,True,False,True,False,False,True,False,False,True,False,False
23,0,0,5,4,5,0,0,0,0,37,9,0.715,True,False,False,True,False,True,False,False,False,False,True
31,0,0,5,11,5,0,0,0,0,66,10,0.614,True,False,False,False,True,True,False,False,False,False,True
43,0,0,6,8,9,2,0,0,0,30,2,0.758,True,False,False,False,True,True,False,False,True,False,False
26,0,0,6,4,6,2,2,0,2,0,0,0.789,False,True,False,True,False,False,True,False,False,False,True
35,0,0,8,10,13,1,5,0,2,58,2,0.95,True,False,False,False,True,True,False,False,False,False,True
40,0,1,0,9,8,3,2,1,1,39,9,0.85,True,False,True,False,False,False,True,False,False,False,True
39,0,0,2,8,3,5,4,4,1,26,8,0.696,False,True,False,False,True,False,True,False,False,False,True
30,0,0,6,7,7,3,0,2,0,44,13,0.814,False,True,False,False,True,False,True,False,False,False,True
41,0,0,5,10,11,2,2,0,0,80,0,0.713,True,False,False,False,True,True,False,False,False,True,False
21,0,0,8,4,11,1,3,0,2,11,11,0.95,False,True,True,False,False,True,False,False,False,False,True
23,0,0,3,0,3,5,1,2,0,29,11,0.727,False,True,False,False,True,False,False,True,False,True,False
28,0,0,6,0,3,5,2,2,0,15,5,0.692,False,True,False,False,True,False,False,True,False,True,False
29,0,0,3,9,4,3,0,0,0,33,10,0.569,False,True,True,False,False,False,False,True,False,False,True
33,0,0,9,8,6,2,2,1,0,30,2,0.95,True,False,False,False,True,False,True,False,False,True,False
43,0,0,10,3,5,3,4,2,4,25,9,0.574,False,True,True,False,False,False,True,False,False,False,True
24,0,0,4,6,3,4,1,0,0,80,18,0.905,True,False,False,False,True,False,True,False,False,False,True
42,0,0,1,4,7,1,2,2,0,26,14,0.622,True,False,False,False,True,True,False,False,False,False,True
24,0,0,5,13,12,4,3,0,0,42,7,0.743,True,False,True,False,False,False,True,False,False,False,True
29,0,0,2,7,6,1,4,3,0,53,9,0.773,True,False,False,True,False,True,False,False,False,False,True
34,0,0,6,3,8,6,3,3,2,24,8,0.563,False,True,False,True,False,False,True,False,False,False,True
27,0,0,5,10,9,2,0,2,0,72,6,0.584,True,False,True,False,False,False,True,False,False,False,True
42,0,0,6,6,9,2,0,0,3,30,3,0.699,False,True,False,False,True,False,True,False,False,False,True
42,0,0,8,14,9,3,2,0,0,37,10,0.804,False,True,True,False,False,True,False,False,False,False,True
18,0,0,6,0,8,0,2,0,3,0,15,0.698,False,True,False,False,True,False,False,True,False,False,True
44,1,0,8,8,0,3,1,0,0,24,5,0.85,False,True,False,False,True,False,True,False,True,False,False
34,0,0,3,8,12,0,1,0,0,0,2,0.837,True,False,False,True,False,True,False,False,False,True,False
34,0,0,6,2,9,0,1,1,0,65,6,0.715,False,True,False,False,True,True,False,False,False,True,False
17,0,0,1,3,2,0,1,0,0,14,2,0.818,True,False,False,True,False,False,False,True,False,False,True
32,0,0,1,3,7,0,1,0,2,33,5,0.756,False,True,False,False,True,True,False,False,False,True,False
36,0,0,3,5,12,0,3,3,0,26,13,0.706,True,False,False,True,False,True,False,False,False,True,False
18,0,0,3,11,5,3,0,1,1,4,5,0.765,False,True,False,False,True,True,False,False,False,False,True
31,0,0,8,4,10,1,1,1,0,9,0,0.811,True,False,False,False,True,False,True,False,False,True,False
32,0,0,3,6,3,1,2,0,0,52,6,0.686,False,True,False,True,False,False,True,False,False,False,True
36,0,0,2,9,5,6,0,1,0,55,14,0.841,True,False,False,True,False,True,False,False,False,False,True
29,0,0,3,6,15,3,2,3,1,49,9,0.658,True,False,False,False,True,True,False,False,False,False,True
37,0,0,6,8,12,3,0,0,1,57,2,0.831,False,True,False,False,True,False,True,False,False,True,False
43,0,0,4,9,4,3,3,0,2,19,4,0.729,False,True,False,False,True,False,False,True,False,False,True
29,0,0,6,7,10,2,0,1,0,36,7,0.89,True,False,True,False,False,True,False,False,False,False,True
20,0,0,4,7,5,1,4,0,2,24,4,0.732,True,False,True,False,False,False,True,False,False,False,True
36,0,0,7,9,3,7,0,0,3,45,0,0.709,False,True,False,True,False,False,True,False,False,False,True
20,0,0,1,8,10,2,4,2,3,38,8,0.659,True,False,True,False,False,False,True,False,False,False,True
42,0,0,6,9,5,0,4,0,2,50,1,0.872,False,True,True,False,False,False,False,True,False,False,True
26,1,0,6,4,8,1,4,0,0,46,12,0.85,True,False,True,False,False,False,False,True,False,False,True
29,0,0,5,5,3,0,0,0,1,32,3,0.616,False,True,False,False,True,False,True,False,False,True,False
44,0,1,3,5,4,1,2,0,1,22,3,0.85,False,True,False,True,False,False,False,True,False,True,False
33,0,0,7,8,2,0,1,0,0,27,24,0.675,False,True,True,False,False,False,True,False,False,True,False
17,0,0,4,4,2,0,0,0,1,25,16,0.807,False,True,False,True,False,False,True,False,True,False,False
18,1,0,2,6,6,0,1,0,0,53,4,0.85,False,True,False,True,False,True,False,False,False,False,True
39,0,0,3,8,12,0,6,1,0,26,18,0.78,False,True,False,False,True,True,False,False,False,False,True
24,0,0,4,3,14,4,4,3,1,18,0,0.857,True,False,False,False,True,True,False,False,False,False,True
20,0,0,6,12,15,4,5,0,1,36,12,0.749,False,True,False,False,True,False,True,False,False,True,False
39,0,1,1,5,10,2,3,1,0,0,0,0.85,False,True,False,True,False,False,True,False,False,False,True
39,0,0,5,8,5,5,3,1,0,25,0,0.724,True,False,False,False,True,False,False,True,False,True,False
40,0,0,8,5,2,2,0,1,0,40,12,0.723,True,False,False,False,True,False,False,True,False,False,True
36,0,0,5,8,4,1,2,1,0,47,0,0.561,False,True,False,False,True,False,False,True,True,False,False
27,0,0,6,5,4,0,0,0,0,33,5,0.689,True,False,True,False,False,False,True,False,False,True,False
19,0,0,8,10,4,0,1,0,0,37,0,0.744,False,True,False,False,True,True,False,False,False,False,True
29,0,0,6,10,9,3,2,0,1,44,0,0.817,False,True,False,True,False,True,False,False,False,True,False
25,0,0,8,5,9,0,5,0,0,5,6,0.95,True,False,True,False,False,True,False,False,False,True,False
29,0,0,5,9,9,3,3,0,1,13,3,0.95,False,True,True,False,False,True,False,False,False,True,False
17,0,0,5,4,11,3,4,2,1,41,7,0.69,True,False,True,False,False,False,False,True,False,False,True
24,0,1,4,3,5,2,2,3,1,0,18,0.85,True,False,False,False,True,False,True,False,False,True,False
44,0,0,5,11,5,4,2,0,0,63,5,0.557,True,False,True,False,False,False,True,False,False,False,True
33,0,0,5,6,6,0,0,3,0,14,13,0.61,True,False,False,True,False,True,False,False,False,True,False
18,1,0,6,7,5,0,4,1,0,10,0,0.85,False,True,False,False,True,False,True,False,True,False,False
45,0,0,8,7,6,1,3,0,0,15,6,0.684,False,True,True,False,False,False,True,False,True,False,False
44,0,1,6,7,7,0,5,0,2,24,8,0.85,False,True,False,True,False,False,True,False,False,False,True
29,0,0,1,2,10,0,2,2,2,51,0,0.742,False,True,False,True,False,False,True,False,False,False,True
30,0,0,6,7,6,4,5,0,0,55,7,0.775,False,True,False,True,False,True,False,False,False,True,False
17,0,1,9,3,7,0,0,2,0,22,2,0.85,False,True,True,False,False,False,False,True,False,True,False
40,0,0,6,6,2,1,5,3,1,28,0,0.716,False,True,False,False,True,False,False,True,False,False,True
21,0,0,6,5,8,0,1,2,1,39,12,0.761,True,False,False,False,True,False,True,False,False,False,True
39,0,0,4,2,2,1,3,0,2,28,9,0.638,False,True,False,False,True,False,False,True,False,True,False
31,0,0,3,7,5,5,0,0,0,23,13,0.729,False,True,False,True,False,False,True,False,True,False,False
42,0,0,5,7,1,0,4,0,0,28,7,0.727,False,True,False,False,True,False,True,False,False,False,True
29,0,0,5,7,4,1,3,1,4,24,7,0.7,False,True,False,False,True,False,True,False,False,False,True
35,0,0,0,3,11,0,2,2,0,12,16,0.784,False,True,False,True,False,True,False,False,False,False,True
21,0,0,5,6,5,3,2,1,2,1,3,0.783,False,True,True,False,False,False,False,True,False,False,True
40,0,0,3,9,3,0,0,1,0,29,9,0.736,True,False,False,False,True,False,True,False,False,False,True
43,0,0,5,6,3,2,0,0,0,25,6,0.709,False,True,False,True,False,False,True,False,False,True,False
37,0,0,0,10,7,2,2,0,2,53,7,0.706,False,True,False,True,False,True,False,False,False,True,False
38,0,0,6,5,9,0,9,0,5,52,0,0.826,True,False,False,False,True,False,True,False,False,False,True
23,0,0,2,11,5,1,0,1,0,61,5,0.95,True,False,False,True,False,False,True,False,False,False,True
25,0,0,1,2,1,3,1,1,2,29,15,0.723,False,True,False,True,False,False,True,False,False,True,False
21,0,0,6,3,17,0,3,0,4,24,9,0.745,False,True,False,False,True,False,True,False,False,False,True
20,0,0,10,6,0,1,0,0,0,11,19,0.777,False,True,False,False,True,False,True,False,False,False,True
19,0,0,5,0,9,1,4,2,3,32,3,0.841,False,True,False,False,True,True,False,False,False,False,True
24,0,0,1,10,7,2,0,1,0,44,3,0.718,True,False,False,False,True,True,False,False,True,False,False
34,0,0,5,6,12,0,0,0,0,33,2,0.716,True,False,False,False,True,True,False,False,False,True,False
44,0,0,5,10,14,2,1,2,1,50,3,0.616,True,False,False,True,False,True,False,False,True,False,False
35,0,0,5,8,3,3,0,0,1,43,7,0.699,True,False,True,False,False,False,False,True,False,False,True
36,0,0,7,10,11,0,0,0,0,15,14,0.712,False,True,False,False,True,False,True,False,False,True,False
40,0,0,4,6,8,0,0,0,0,12,4,0.729,True,False,False,False,True,False,False,True,False,True,False
44,0,0,6,4,9,0,5,1,0,25,13,0.673,False,True,False,False,True,False,False,True,False,False,True
24,0,0,9,6,3,3,4,2,1,26,9,0.737,False,True,True,False,False,False,False,True,False,True,False
41,0,0,5,6,7,3,3,0,1,14,2,0.95,True,False,True,False,False,True,False,False,False,True,False
35,0,0,0,5,4,1,1,2,0,4,7,0.922,True,False,False,True,False,False,True,False,False,True,False
18,0,0,6,6,4,1,2,0,1,15,0,0.91,True,False,True,False,False,False,False,True,False,True,False
23,0,0,5,8,1,2,1,0,1,3,7,0.854,False,True,False,False,True,False,True,False,True,False,False
26,0,0,6,13,5,0,2,0,0,39,8,0.843,True,False,True,False,False,True,False,False,False,False,True
38,0,0,3,2,1,0,1,0,0,31,17,0.749,False,True,False,True,False,False,False,True,False,False,True
24,0,0,2,5,1,3,1,3,3,37,13,0.787,False,True,False,True,False,False,True,False,True,False,False
17,0,0,8,6,8,1,0,1,1,32,8,0.643,False,True,True,False,False,False,False,True,False,True,False
23,0,0,5,5,13,1,3,0,1,61,0,0.636,False,True,False,False,True,True,False,False,True,False,False
38,0,0,3,4,5,0,2,0,1,30,10,0.673,False,True,False,True,False,True,False,False,False,False,True
19,0,0,3,11,3,1,0,2,1,4,4,0.745,False,True,False,True,False,True,False,False,False,True,False
40,0,0,6,5,6,2,4,1,0,43,13,0.781,False,True,False,True,False,False,False,True,False,True,False
27,0,0,7,9,10,2,6,0,0,48,8,0.886,False,True,True,False,False,True,False,False,False,True,False
18,0,0,8,10,11,0,3,0,0,7,0,0.703,True,False,True,False,False,False,True,False,False,False,True
37,0,0,4,5,2,1,3,0,0,20,2,0.846,True,False,True,False,False,False,False,True,False,False,True
19,0,0,5,3,10,1,3,1,0,9,8,0.581,True,False,True,False,False,False,False,True,False,True,False
34,0,0,7,6,11,0,0,1,1,56,8,0.877,True,False,False,False,True,False,True,False,False,False,True
26,1,0,2,5,7,3,2,0,0,62,3,0.85,True,False,False,True,False,True,False,False,False,False,True
26,0,1,8,2,7,1,2,0,0,31,14,0.85,True,False,True,False,False,False,True,False,False,True,False
44,0,0,1,7,1,2,0,2,0,39,8,0.792,True,False,False,True,False,False,True,False,False,True,False
40,1,0,3,6,4,4,5,0,2,61,1,0.85,True,False,False,True,False,True,False,False,False,True,False
20,0,0,10,11,6,2,0,0,0,48,17,0.721,False,True,True,False,False,False,True,False,False,True,False
30,0,0,8,7,7,4,1,1,0,45,8,0.748,False,True,True,False,False,False,False,True,False,False,True
36,0,0,4,4,6,0,4,0,0,16,8,0.72,True,False,False,False,True,False,True,False,False,False,True
45,0,0,5,2,3,0,1,0,1,31,12,0.667,False,True,False,False,True,True,False,False,False,True,False
25,0,0,4,8,8,4,2,0,0,25,18,0.698,False,True,False,False,True,False,False,True,False,False,True
28,0,0,6,4,9,0,6,0,0,62,16,0.791,True,False,False,True,False,False,True,False,False,False,True
35,0,0,6,7,4,4,0,0,0,34,10,0.759,True,False,True,False,False,False,True,False,False,False,True
34,0,0,5,11,12,5,0,0,3,30,0,0.725,True,False,True,False,False,False,True,False,False,True,False
28,0,0,8,4,7,2,2,0,0,38,6,0.718,True,False,False,False,True,False,True,False,False,False,True
23,0,0,0,3,9,0,0,0,0,73,0,0.64,False,True,False,True,False,True,False,False,False,False,True
45,0,0,4,11,6,3,1,2,4,54,11,0.776,False,True,False,True,False,True,False,False,False,True,False
43,0,0,3,6,6,0,1,0,1,33,0,0.757,True,False,False,True,False,True,False,False,False,False,True
37,0,0,5,10,11,5,2,2,1,22,6,0.837,False,True,False,True,False,False,True,False,False,True,False
41,0,0,7,8,6,0,1,1,0,51,11,0.687,True,False,False,False,True,False,False,True,False,False,True
24,0,0,2,4,11,0,1,0,3,22,10,0.628,True,False,False,False,True,False,False,True,False,True,False
